,0
0,0.17520578150670763
1,0.16089049596399174
2,0.14741100284197273
3,0.13941570941998446
4,0.13177065361874438
5,0.1244632339800049
6,0.11753802393526674
7,0.11097798264835268
8,0.10476670178278827
9,0.09888877311297713
10,0.09332934678955149
11,0.08807411465840645
12,0.08310929564952212
13,0.07842161976211355
14,0.07399831245285612
15,0.06982707942354571
16,0.06589609179475928
17,0.062193971657419946
18,0.058709777994320096
19,0.055432992963783415
20,0.05235350853778209
21,0.04946161348695973
22,0.046747980705142
23,0.04420365486604731
24,0.04182004040503782
25,0.039588889818877884
26,0.037502292276590965
27,0.035552662534629194
28,0.03373273014969113
29,0.03203552898264139
30,0.030454386987104787
31,0.028982916276422535
32,0.027615003462772153
33,0.026344800262366047
34,0.025166714360753555
35,0.024075400532361253
36,0.023065752008513237
37,0.02213289208827989
38,0.02127216598660725
39,0.020479132914282622
40,0.01974955838439311
41,0.019079406740033576
42,0.018464833898119048
43,0.01790218030425328
44,0.017387964093700626
45,0.016918874453602264
46,0.016491765181670493
47,0.01610364843668571
48,0.015751688676210417
49,0.015433196777023234
50,0.015145624333862275
51,0.014886558132153534
52,0.014653714790483658
53,0.014444935568659814
54,0.014258181337280889
55,0.014091527704824679
56,0.01394316029833503
57,0.01381137019387027
58,0.013694549492951761
59,0.013591187041326018
60,0.013499864286428484
61,0.01341925127001022
62,0.013348102752460124
63,0.013285254465426668
64,0.01322961948941213
65,0.0131801847530811
66,0.013136007651092239
67,0.013096212777328416
68,0.013059988770465708
69,0.013026585268885508
70,0.012995309971997293
71,0.012965525805101318
72,0.01293664818498161
73,0.012908142383479362
74,0.012879520986355949
75,0.01285034144481248
76,0.012820203717089867
77,0.01278874799762932
78,0.01275565253132815
79,0.012720631510479885
80,0.012683433052040846
81,0.01264383725291743
82,0.012601654321019867
83,0.012556722779878512
84,0.012508907744668219
85,0.012458099267535246
86,0.01240421075016878
87,0.01234717742160606
88,0.012286954879306622
89,0.012223517691575977
90,0.012156858059463989
91,0.01208698453630669
92,0.012013920803123218
93,0.011937704498121864
94,0.01185838609861036
95,0.011776027853646356
96,0.011690702765803794
97,0.011602493620470129
98,0.01151149206112766
99,0.011417797709109997
100,0.011321517326361757
101,0.011222764019765652
102,0.011121656485637137
103,0.011018318293021292
104,0.010912877204461303
105,0.010805464532941206
106,0.01069621453373877
107,0.010585263829956627
108,0.010472750870531539
109,0.010358815419552636
110,0.010243598075750295
111,0.010127239821046791
112,0.010009881597089515
113,0.009891663908716073
114,0.009772726453328787
115,0.009653207775183767
116,0.009533244943626598
117,0.009412973254333382
118,0.009292525952641578
119,0.009172033978080715
120,0.009051625729237798
121,0.008931426848116665
122,0.008811560023174406
123,0.00869214481024133
124,0.008573297470553822
125,0.008455130825151886
126,0.008337754124915001
127,0.008221272935531496
128,0.008105789036717435
129,0.007991400335021853
130,0.007878200789574909
131,0.007766280350155505
132,0.007655724906973898
133,0.007546616251583794
134,0.007439032048356662
135,0.007333045815969108
136,0.007228726918371577
137,0.007126140564723906
138,0.007025347817799997
139,0.006926405610380257
140,0.006829366769166528
141,0.006734280045769717
142,0.006641190154335836
143,0.006550137815390846
144,0.006461159805499457
145,0.006374289012347097
146,0.006289554494868248
147,0.006206981548057804
148,0.006126591772115414
149,0.00604840314558553
150,0.0059724301021685565
151,0.0058986836108907235
152,0.005827171259332213
153,0.005757897339624775
154,0.0056908629369413904
155,0.00562606602021162
156,0.005563501534806981
157,0.005503161496951358
158,0.005445035089621467
159,0.005389108759712466
160,0.005335366316253529
161,0.0052837890294674915
162,0.005234355730477983
163,0.005187042911476249
164,0.005141824826168742
165,0.005098673590334705
166,0.005057559282331511
167,0.0050184500433931535
168,0.00498131217757529
169,0.0049461102512076156
170,0.00491280719172166
171,0.004881364385729223
172,0.00485174177623351
173,0.004823897958861729
174,0.004797790277014284
175,0.004773374915832124
176,0.004750606994889784
177,0.004729440659527454
178,0.004709829170741395
179,0.0046917249935571805
180,0.004675079883815891
181,0.004659844973308354
182,0.0046459708531976516
183,0.004633407655674813
184,0.004622105133797432
185,0.004612012739465327
186,0.004603079699491759
187,0.004595255089732942
188,0.004588487907242613
189,0.004582727140422243
190,0.004577921837141449
191,0.004574021170806517
192,0.004570974504358602
193,0.004568731452186502
194,0.004567241939942044
195,0.004566456262249279
196,0.004566325138301631
197,0.0045667997653439756
198,0.004567831870039398
199,0.004569373757722857
200,0.004571378359546715
201,0.004573799277525227
202,0.004576590827487506
203,0.004579708079950679
204,0.004583106898926876
205,0.004586743978679848
206,0.004590576878448729
207,0.004594564055158366
208,0.004598664894137205
209,0.004602839737865461
210,0.0046070499127776575
211,0.004611257754145215
212,0.004615426629065941
213,0.004619520957588689
214,0.004623506232002535
215,0.00462734903432099
216,0.004631017051992757
217,0.004634479091871568
218,0.004637705092478445
219,0.0046406661345906415
220,0.0046433344501922175
221,0.00464568342982195
222,0.004647687628354847
223,0.004649322769254193
224,0.004650565747331521
225,0.0046513946300523416
226,0.004651788657425932
227,0.004651728240517827
228,0.004651194958623857
229,0.004650171555145017
230,0.00464864193220247
231,0.0046465911440322655
232,0.004644005389199431
233,0.004640872001671159
234,0.004637179440788844
235,0.00463291728017874
236,0.004628076195640946
237,0.004622647952056296
238,0.004616625389350719
239,0.004610002407556354
240,0.00460277395100862
241,0.004594935991718156
242,0.004586485511956323
243,0.004577420486092705
244,0.004567739861722676
245,0.004557443540122834
246,0.004546532356071717
247,0.00453500805707283
248,0.0045228732820166
249,0.004510131539317509
250,0.0044967871845621
251,0.004482845397703203
252,0.00446831215983513
253,0.0044531942295842186
254,0.004437499119148408
255,0.004421235070019161
256,0.004404411028418436
257,0.004387036620482755
258,0.004369122127226048
259,0.004350678459312108
260,0.004331717131667132
261,0.004312250237962009
262,0.004292290424993577
263,0.0042718508669932626
264,0.004250945239891052
265,0.004229587695561944
266,0.0042077928360815245
267,0.004185575688016524
268,0.00416295167677563
269,0.004139936601045153
270,0.0041165466073334565
271,0.004092798164647373
272,0.004068708039323225
273,0.004044293270034272
274,0.004019571142995876
275,0.003994559167388854
276,0.003969275051020904
277,0.003943736676245267
278,0.003917962076155133
279,0.0038919694110715834
280,0.003865776945342245
281,0.003839403024467118
282,0.00381286605256734
283,0.003786184470212087
284,0.003759376732618014
285,0.003732461288235084
286,0.0037054565577319407
287,0.0036783809133932944
288,0.003651252658941227
289,0.0036240900097915976
290,0.0035969110737561526
291,0.003569733832200288
292,0.003542576121665827
293,0.003515455615967482
294,0.0034883898087711735
295,0.003461395996661676
296,0.0034344912627065436
297,0.0034076924605226317
298,0.0033810161988509857
299,0.0033544788266452697
300,0.0033280964186784036
301,0.0033018847616714665
302,0.0032758593409483766
303,0.003250035327619411
304,0.0032244275662960072
305,0.003199050563338818
306,0.003173918475640483
307,0.0031490450999440943
308,0.0031244438626978057
309,0.0031001278104456345
310,0.0030761096007539393
311,0.003052401493672721
312,0.00302901534373031
313,0.003005962592459723
314,0.002983254261454394
315,0.0029609009459507013
316,0.0029389128089342066
317,0.0029172995757662168
318,0.002896070529326799
319,0.00287523450567013
320,0.0028547998901875737
321,0.002834774614273615
322,0.002815166152489421
323,0.002795981520218445
324,0.0027772272718081885
325,0.0027589094991919594
326,0.002741033830984107
327,0.0027236054320419513
328,0.002706629003487417
329,0.0026901087831809768
330,0.0026740485466403966
331,0.002658451608396455
332,0.0026433208237775776
333,0.002628658591115133
334,0.002614466854360922
335,0.002600747106108153
336,0.002587500391007043
337,0.0025747273095660162
338,0.002562428022329237
339,0.002550602254421103
340,0.0025392493004481927
341,0.0025283680297489433
342,0.002517956891981283
343,0.002508013923038278
344,0.002498536751281753
345,0.00248952260408373
346,0.002480968314665467
347,0.002472870329223753
348,0.00246522471433408
349,0.002458027164620221
350,0.002451273010679697
351,0.002444957227254553
352,0.0024390744416368628
353,0.002433618942298302
354,0.0024285846877331336
355,0.0024239653155039313
356,0.002419754151479377
357,0.0024159442192534333
358,0.002412528249735215
359,0.0024094986908989417
360,0.002406847717683328
361,0.002404567242029799
362,0.002402648923049003
363,0.0024010841773051276
364,0.0023998641892075093
365,0.00239897992149921
366,0.0023984221258322048
367,0.002398181353418927
368,0.0023982479657500095
369,0.0023986121453681447
370,0.002399263906688064
371,0.002400193106852747
372,0.002401389456616068
373,0.0024028425312422174
374,0.002404541781412331
375,0.0024064765441288607
376,0.0024086360536084116
377,0.002411009452153838
378,0.002413585800996544
379,0.0024163540911000983
380,0.002419303253916383
381,0.0024224221720856587
382,0.0024256996900721157
383,0.0024291246247265504
384,0.002432685775768082
385,0.0024363719361768766
386,0.002440171902490116
387,0.00244407448499354
388,0.0024480685178010866
389,0.0024521428688153977
390,0.002456286449562016
391,0.0024604882248903896
392,0.0024647372225349525
393,0.0024690225425296956
394,0.002473333366469913
395,0.002477658966614924
396,0.002481988714825828
397,0.0024863120913324772
398,0.002490618693324169
399,0.0024948982433585795
400,0.002499140597583847
401,0.002503335753768803
402,0.002507473859136571
403,0.002511545217996981
404,0.0025155402991734657
405,0.002519449743220219
406,0.0025232643694257494
407,0.0025269751825990304
408,0.0025305733796347567
409,0.002534050355854335
410,0.0025373977111195463
411,0.002540607255715929
412,0.002543671016003192
413,0.002546581239830161
414,0.002549330401711986
415,0.0025519112077674643
416,0.0025543166004146907
417,0.0025565397628232673
418,0.002558574123121651
419,0.0025604133583583656
420,0.002562051398215966
421,0.002563482428476924
422,0.0025647008942407522
423,0.002565701502891856
424,0.0025664792268178666
425,0.002567029305878341
426,0.0025673472496239324
427,0.002567428839266316
428,0.0025672701293993527
429,0.002566867449472137
430,0.002566217405014772
431,0.0025653168786179126
432,0.0025641630306672395
433,0.002562753299834271
434,0.0025610854033250507
435,0.002559157336888403
436,0.0025569673745856804
437,0.0025545140683240278
438,0.002551796247155368
439,0.002548813016343487
440,0.0025455637562017534
441,0.0025420481207041176
442,0.002538266035872242
443,0.0025342176979417314
444,0.0025299035713105557
445,0.0025253243862729475
446,0.0025204811365421454
447,0.0025153750765655055
448,0.00251000771863564
449,0.002504380829801347
450,0.002498496428582253
451,0.002492356781491139
452,0.0024859643993681434
453,0.0024793220335310212
454,0.0024724326717458452
455,0.0024652995340225976
456,0.002457926068240184
457,0.0024503159456055316
458,0.0024424730559515083
459,0.002434401502878484
460,0.0024261055987444434
461,0.0024175898595086404
462,0.00240885899943386
463,0.002399917925652427
464,0.002390771732601155
465,0.0023814256963305158
466,0.002371885268693352
467,0.002362156071418523
468,0.0023522438900749013
469,0.002342154667931226
470,0.002331894499717323
471,0.0023214696252922677
472,0.002310886423225087
473,0.0023001514042936336
474,0.0022892712049072876
475,0.0022782525804591986
476,0.002267102398613716
477,0.0022558276325347904
478,0.0022444353540610196
479,0.0022329327268331214
480,0.002221326999379546
481,0.002209625498165975
482,0.0021978356206144513
483,0.0021859648280978636
484,0.0021740206389154943
485,0.0021620106212553473
486,0.0021499423861489177
487,0.002137823580424076
488,0.0021256618796616903
489,0.0021134649811615806
490,0.0021012405969233917
491,0.002088996446647877
492,0.002076740250764113
493,0.002064479723488063
494,0.0020522225659178966
495,0.0020399764591713847
496,0.002027749057570681
497,0.0020155479818796946
498,0.002003380812599226
499,0.001991255083324963
500,0.0019791782741733683
501,0.001967157805280422
502,0.0019552010303780895
503,0.0019433152304533332
504,0.0019315076074943986
505,0.0019197852783289949
506,0.0019081552685589528
507,0.0018966245065958117
508,0.0018851998178017223
509,0.0018738879187399173
510,0.001862695411538998
511,0.0018516287783750423
512,0.0018406943760755756
513,0.001829898430849267
514,0.0018192470331451199
515,0.0018087461326448152
516,0.001798401533391787
517,0.0017882188890604412
518,0.0017782036983688616
519,0.0017683613006382053
520,0.0017586968715018864
521,0.0017492154187675048
522,0.0017399217784343827
523,0.0017308206108694294
524,0.001721916397143922
525,0.0017132134355337017
526,0.001704715838185099
527,0.0016964275279488315
528,0.0016883522353839456
529,0.001680493495933757
530,0.0016728546472756108
531,0.0016654388268461627
532,0.0016582489695437094
533,0.0016512878056090144
534,0.0016445578586858907
535,0.0016380614440626926
536,0.0016318006670957342
537,0.001625777421815489
538,0.0016199933897163231
539,0.0016144500387303322
540,0.0016091486223857765
541,0.0016040901791503832
542,0.001599275531959746
543,0.0015947052879308162
544,0.0015903798382604353
545,0.0015862993583086295
546,0.0015824638078663232
547,0.0015788729316069453
